power (W),Integral
0.011418261895482215,51.657000064849854
0.011415633046188449,51.984999895095825
0.011407750129221192,52.296999931335449
0.011399872655699757,52.625
0.011410377163197269,52.937999963760376
0.011410377163197269,53.266000032424927
0.011407750129221192,53.578999996185303
0.011407750129221192,53.907000064849854
0.01140249787561168,54.219000101089478
0.011399872655699757,54.546999931335449
0.01140512370007242,54.859999895095825
0.01140249787561168,55.187999963760376
0.011399872655699757,55.516000032424927
0.011397248040197481,55.844000101089478
0.01139462402896568,56.157000064849854
0.01139462402896568,56.484999895095825
0.011384134023961318,56.796999931335449
0.011386755619502097,57.125
0.011386755619502097,57.437999963760376
0.011384134023961318,57.766000032424927
0.011378892643466365,58.078999996185303
0.011376272858234298,58.407000064849854
0.011381513031995734,58.734999895095825
0.011376272858234298,59.062999963760376
0.011373653676160635,59.375
0.011365799747501513,59.703999996185303
0.011360566808309058,60.016000032424927
0.011365799747501513,60.344000101089478
0.011363182976673094,60.657000064849854
0.011365799747501513,60.984999895095825
0.011360566808309058,61.296999931335449
0.011352721916616371,61.625
0.01135795124227071,61.953999996185303
0.011347494998601076,62.282000064849854
0.011352721916616371,62.594000101089478
0.011344882442111646,62.921999931335449
0.011337048381054102,63.234999895095825
0.011334438229710335,63.562999963760376
0.011329219729705556,63.875
0.011329219729705556,64.203999996185303
0.011331828679306934,64.516000032424927
0.011342270487116321,64.844000101089478
0.011337048381054102,65.157000064849854
0.011337048381054102,65.484999895095825
0.011331828679306934,65.796999931335449
0.011316183988888612,66.125
0.011316183988888612,66.437999963760376
0.011329219729705556,66.766000032424927
0.011329219729705556,67.078999996185303
0.011326611380767857,67.407000064849854
0.011318789936554151,67.719000101089478
0.011310973893337049,68.046999931335449
0.011321396484330407,68.375
0.011321396484330407,68.703999996185303
0.011316183988888612,69.016000032424927
0.011308369745174782,69.344000101089478
0.011310973893337049,69.657000064849854
0.011310973893337049,69.984999895095825
0.011300560897485346,70.296999931335449
0.01130576619657077,70.625
0.011310973893337049,70.937999963760376
0.011300560897485346,71.266000032424927
0.011303163247386961,71.578999996185303
0.011303163247386961,71.907000064849854
0.011303163247386961,72.219000101089478
0.011300560897485346,72.546999931335449
0.011300560897485346,72.859999895095825
0.011297959146727972,73.187999963760376
0.011297959146727972,73.5
0.011292757442094148,73.828999996185303
0.011290157487941928,74.141000032424927
0.011282361216489919,74.469000101089478
0.011271974561755094,74.782000064849854
0.011269379392487018,75.109999895095825
0.011266784820709948,75.421999931335449
0.011264190846286338,75.75
0.011269379392487018,76.062999963760376
0.011277166693314706,76.391000032424927
0.011271974561755094,76.719000101089478
0.011266784820709948,77.046999931335449
0.011271974561755094,77.375
0.011269379392487018,77.703999996185303
0.011261597469078658,78.032000064849854
0.01125641250576109,78.359999895095825
0.011261597469078658,78.687999963760376
0.011261597469078658,79.016000032424927
0.011251229929657658,79.344000101089478
0.011248639536467748,79.671999931335449
0.011246049739669257,80.016000032424927
0.011246049739669257,80.344000101089478
0.011240871934697288,80.671999931335449
0.011238283926249303,81.0
0.011243460539124863,81.328999996185303
0.011246049739669257,81.657000064849854
0.011243460539124863,81.984999895095825
0.011233109696743231,82.312999963760376
0.011233109696743231,82.641000032424927
0.01123052347541083,82.969000101089478
0.01123052347541083,83.296999931335449
0.01123052347541083,83.625
0.011227937849509331,83.953999996185303
0.011227937849509331,84.266000032424927
0.011225352818901664,84.594000101089478
0.011222768383450777,84.907000064849854
0.011220184543019623,85.234999895095825
0.011220184543019623,85.562999963760376
0.011220184543019623,85.891000032424927
0.011217601297471232,86.203999996185303
0.011220184543019623,86.532000064849854
0.011227937849509331,86.844000101089478
0.011217601297471232,87.171999931335449
0.011215018646668641,87.484999895095825
0.011209855128753129,87.812999963760376
0.011209855128753129,88.125
0.011212436590474901,88.453999996185303
0.011212436590474901,88.766000032424927
0.011207274261366466,89.094000101089478
0.011202114309051119,89.421999931335449
0.011202114309051119,89.75
0.011204693988178065,90.078999996185303
0.011202114309051119,90.407000064849854
0.011204693988178065,90.734999895095825
0.011212436590474901,91.062999963760376
0.011209855128753129,91.391000032424927
0.011204693988178065,91.719000101089478
0.011202114309051119,92.032000064849854
0.011199535223848874,92.359999895095825
0.011204693988178065,92.671999931335449
0.011202114309051119,93.0
0.011202114309051119,93.312999963760376
0.011199535223848874,93.641000032424927
0.011194378834671502,93.953999996185303
0.011191801530423009,94.282000064849854
0.01118922481955242,94.594000101089478
0.011184073177398581,94.921999931335449
0.01118922481955242,95.234999895095825
0.011184073177398581,95.562999963760376
0.011184073177398581,95.875
0.011178923907117437,96.203999996185303
0.011173777007616952,96.516000032424927
0.011173777007616952,96.844000101089478
0.011171204446568342,97.157000064849854
0.011171204446568342,97.484999895095825
0.0111686324778056,97.796999931335449
0.0111686324778056,98.125
0.0111686324778056,98.437999963760376
0.011166061101192382,98.766000032424927
0.011166061101192382,99.078999996185303
0.011163490316592356,99.407000064849854
0.011160920123869201,99.719000101089478
0.011163490316592356,100.04699993133545
0.011160920123869201,100.35999989509583
0.011158350522886667,100.68799996376038
0.01115578151350852,101.0
0.01115578151350852,101.3289999961853
0.011153213095598531,101.64100003242493
0.011150645269020541,101.96900010108948
0.011150645269020541,102.29699993133545
0.011150645269020541,102.625
0.011148078033638415,102.93799996376038
0.011148078033638415,103.28200006484985
0.011145511389316022,103.60999989509583
0.011142945335917287,103.93799996376038
0.011142945335917287,104.26600003242493
0.011140379873306175,104.59400010108948
0.011140379873306175,104.92199993133545
0.011137815001346646,105.25
0.011137815001346646,105.5789999961853
0.011135250719902718,105.90700006484985
0.011135250719902718,106.23499989509583
0.011135250719902718,106.56299996376038
0.011132687028838453,106.89100003242493
0.011132687028838453,107.21900010108948
0.011130123928017903,107.54699993133545
0.011130123928017903,107.875
0.011130123928017903,108.2039999961853
0.01112756141730519,108.53200006484985
0.01112756141730519,108.85999989509583
0.011124999496564454,109.18799996376038
0.011124999496564454,109.51600003242493
0.011124999496564454,109.84400010108948
0.011122438165659847,110.17199993133545
0.011119877424455587,110.5
0.011119877424455587,110.8289999961853
0.011117317272815909,111.14100003242493
0.011117317272815909,111.46900010108948
0.011114757710605055,111.78200006484985
0.011114757710605055,112.10999989509583
0.011112198737687332,112.42199993133545
0.011112198737687332,112.75
0.011112198737687332,113.06299996376038
0.011112198737687332,113.39100003242493
0.011109640353927079,113.7039999961853
0.011107082559188634,114.03200006484985
0.011107082559188634,114.34400010108948
0.011104525353336397,114.67199993133545
0.011101968736234773,114.98499989509583
0.011101968736234773,115.31299996376038
0.011101968736234773,115.625
0.011099412707748226,115.9539999961853
0.011099412707748226,116.28200006484985
0.011099412707748226,116.60999989509583
0.011096857267741241,116.93799996376038
0.011096857267741241,117.26600003242493
0.011096857267741241,117.5789999961853
0.011104525353336397,117.90700006484985
0.011101968736234773,118.21900010108948
0.011096857267741241,118.54699993133545
0.011099412707748226,118.85999989509583
0.011096857267741241,119.18799996376038
0.011094302416078313,119.51600003242493
0.011091748152623999,119.84400010108948
0.011091748152623999,120.15700006484985
0.011089194477242883,120.48499989509583
0.011086641389799557,120.81299996376038
0.011086641389799557,121.14100003242493
0.011086641389799557,121.4539999961853
0.011084088890158657,121.78200006484985
0.011081536978184871,122.09400010108948
0.011081536978184871,122.42199993133545
0.011089194477242883,122.73499989509583
0.011084088890158657,123.06299996376038
0.011078985653742882,123.375
0.011078985653742882,123.7039999961853
0.011078985653742882,124.01600003242493
0.011078985653742882,124.34400010108948
0.011076434916697421,124.65700006484985
0.011076434916697421,124.98499989509583
0.011073884766913266,125.29699993133545
0.011071335204255192,125.625
0.011071335204255192,125.93799996376038
0.011068786228588036,126.26600003242493
0.011068786228588036,126.5789999961853
0.011068786228588036,126.90700006484985
0.011066237839776658,127.21900010108948
0.011066237839776658,127.54699993133545
0.011066237839776658,127.85999989509583
0.011063690037685927,128.18799996376038
0.011063690037685927,128.5
0.011061142822180776,128.8289999961853
0.011061142822180776,129.14100003242493
0.011061142822180776,129.46900010108948
0.011058596193126154,129.78200006484985
0.011058596193126154,130.10999989509583
0.011056050150387029,130.42199993133545
0.011056050150387029,130.75
0.011056050150387029,131.0789999961853
0.011053504693828417,131.40700006484985
0.011053504693828417,131.75
0.011050959823315379,132.0789999961853
0.011053504693828417,132.40700006484985
0.011058596193126154,132.73499989509583
0.011063690037685927,133.06299996376038
0.011066237839776658,133.39100003242493
0.011063690037685927,133.71900010108948
0.011061142822180776,134.04699993133545
0.011061142822180776,134.375
0.011058596193126154,134.7039999961853
0.011053504693828417,135.03200006484985
0.011045871839886283,135.35999989509583
0.011045871839886283,135.68799996376038
0.011043328726700488,136.01600003242493
0.011040786199020724,136.34400010108948
0.011040786199020724,136.67199993133545
0.011038244256712194,137.0
0.011038244256712194,137.3289999961853
0.011038244256712194,137.65700006484985
0.01103570289964014,137.98499989509583
0.011038244256712194,138.31299996376038
0.01103570289964014,138.625
0.01103570289964014,138.9539999961853
0.01103570289964014,139.28200006484985
0.011033162127669801,139.60999989509583
0.011033162127669801,139.92199993133545
0.01103570289964014,140.25
0.011033162127669801,140.5789999961853
0.011030621940666485,140.90700006484985
0.011030621940666485,141.23499989509583
0.011030621940666485,141.56299996376038
0.011028082338495514,141.89100003242493
0.011028082338495514,142.21900010108948
0.011025543321022221,142.54699993133545
0.011030621940666485,142.875
0.01103570289964014,143.18799996376038
0.011033162127669801,143.51600003242493
0.011030621940666485,143.8289999961853
0.011023004888112017,144.15700006484985
0.011020467039630298,144.46900010108948
0.011020467039630298,144.79699993133545
0.011020467039630298,145.10999989509583
0.01101792977544251,145.43799996376038
0.01101792977544251,145.76600003242493
0.01101792977544251,146.09400010108948
0.01101792977544251,146.42199993133545
0.01101792977544251,146.75
0.011012856999410691,147.06299996376038
0.011012856999410691,147.39100003242493
0.0110103214872977,147.7039999961853
0.0110103214872977,148.03200006484985
0.0110103214872977,148.34400010108948
0.0110103214872977,148.67199993133545
0.0110103214872977,148.98499989509583
0.011007786558940748,149.31299996376038
0.011007786558940748,149.64100003242493
0.011005252214205412,149.96900010108948
0.011007786558940748,150.28200006484985
0.011005252214205412,150.60999989509583
0.011002718452957345,150.92199993133545
0.011000185275062207,151.25
0.011000185275062207,151.56299996376038
0.011000185275062207,151.89100003242493
0.011000185275062207,152.2039999961853
0.011000185275062207,152.53200006484985
0.010997652680385673,152.84400010108948
0.010997652680385673,153.17199993133545
0.011000185275062207,153.48499989509583
0.010997652680385673,153.81299996376038
0.010997652680385673,154.125
0.010992589240151406,154.4539999961853
0.010992589240151406,154.76600003242493
0.010992589240151406,155.09400010108948
0.010990058394325203,155.40700006484985
0.010992589240151406,155.75
0.010990058394325203,156.06299996376038
0.010990058394325203,156.39100003242493
0.010987528131180696,156.73499989509583
0.010987528131180696,157.06299996376038
0.010984998450583748,157.39100003242493
0.010984998450583748,157.71900010108948
0.010984998450583748,158.04699993133545
0.010982469352400225,158.375
0.010982469352400225,158.7039999961853
0.010982469352400225,159.03200006484985
0.010982469352400225,159.35999989509583
0.010979940836496033,159.68799996376038
0.010979940836496033,160.01600003242493
0.010977412902737129,160.34400010108948
0.010977412902737129,160.67199993133545
0.010974885550989466,161.0
0.010977412902737129,161.3289999961853
0.010977412902737129,161.65700006484985
0.01097235878111906,161.98499989509583
0.010974885550989466,162.31299996376038
0.010974885550989466,162.64100003242493
0.010974885550989466,162.96900010108948
0.010974885550989466,163.29699993133545
0.01097235878111906,163.625
0.01097235878111906,163.9539999961853
0.01097235878111906,164.28200006484985
0.01097235878111906,164.60999989509583
0.01097235878111906,164.92199993133545
0.010969832592991944,165.25
0.010969832592991944,165.5789999961853
0.010967306986474168,165.90700006484985
0.010967306986474168,166.21900010108948
0.010967306986474168,166.54699993133545
0.01096478196143184,166.85999989509583
0.01096478196143184,167.18799996376038
0.01096478196143184,167.5
0.01096478196143184,167.8289999961853
0.01096478196143184,168.14100003242493
0.01096225751773109,168.46900010108948
0.01096225751773109,168.78200006484985
0.010959733655238054,169.10999989509583
0.01096225751773109,169.42199993133545
0.01096225751773109,169.75
0.010957210373818931,170.06299996376038
0.01096225751773109,170.39100003242493
0.01096225751773109,170.7039999961853
0.01096225751773109,171.03200006484985
0.010957210373818931,171.34400010108948
0.010957210373818931,171.67199993133545
0.010957210373818931,171.98499989509583
0.010954687673339954,172.31299996376038
0.010954687673339954,172.625
0.010954687673339954,172.9539999961853
0.010952165553667351,173.28200006484985
0.010954687673339954,173.60999989509583
0.010952165553667351,173.92199993133545
0.010952165553667351,174.25
0.010952165553667351,174.56299996376038
0.010949644014667416,174.89100003242493
0.010949644014667416,175.21900010108948
0.010947123056206442,175.54699993133545
0.010947123056206442,175.85999989509583
0.010944602678150785,176.18799996376038
0.010944602678150785,176.5
0.010944602678150785,176.8289999961853
0.010944602678150785,177.14100003242493
0.010944602678150785,177.46900010108948
0.010939563662720931,177.78200006484985
0.010942082880366818,178.10999989509583
0.010942082880366818,178.42199993133545
0.010937045025079565,178.75
0.010937045025079565,179.06299996376038
0.010937045025079565,179.39100003242493
0.010937045025079565,179.7039999961853
0.010937045025079565,180.03200006484985
0.010937045025079565,180.34400010108948
0.010937045025079565,180.67199993133545
0.010934526967309195,180.98499989509583
0.010934526967309195,181.31299996376038
0.010932009489276301,181.625
0.010932009489276301,181.9539999961853
0.010932009489276301,182.26600003242493
0.010929492590847408,182.59400010108948
0.010932009489276301,182.90700006484985
0.010932009489276301,183.23499989509583
0.010932009489276301,183.54699993133545
0.010929492590847408,183.875
0.010929492590847408,184.18799996376038
0.010926976271889089,184.51600003242493
0.010924460532267918,184.8289999961853
0.010921945371850509,185.15700006484985
0.010921945371850509,185.46900010108948
0.010921945371850509,185.79699993133545
0.010921945371850509,186.10999989509583
0.010921945371850509,186.43799996376038
0.01091943079050353,186.75
0.010921945371850509,187.0789999961853
0.01091943079050353,187.39100003242493
0.01091943079050353,187.71900010108948
0.010921945371850509,188.06299996376038
0.01091943079050353,188.39100003242493
0.010921945371850509,188.71900010108948
0.01091943079050353,189.04699993133545
0.01091943079050353,189.375
0.01091943079050353,189.7039999961853
0.01091943079050353,190.03200006484985
0.010916916788093636,190.35999989509583
0.010916916788093636,190.68799996376038
0.010916916788093636,191.01600003242493
0.010914403364487554,191.34400010108948
0.010914403364487554,191.67199993133545
0.010914403364487554,192.0
0.010914403364487554,192.3289999961853
0.010911890519552029,192.65700006484985
0.010914403364487554,192.98499989509583
0.010911890519552029,193.31299996376038
0.010909378253153811,193.64100003242493
0.010909378253153811,193.96900010108948
0.010909378253153811,194.28200006484985
0.010916916788093636,194.60999989509583
0.010916916788093636,194.92199993133545
0.010911890519552029,195.25
0.010914403364487554,195.56299996376038
0.010914403364487554,195.89100003242493
0.010916916788093636,196.2039999961853
0.010911890519552029,196.53200006484985
0.010914403364487554,196.85999989509583
0.010914403364487554,197.18799996376038
0.01091943079050353,197.5
0.010916916788093636,197.8289999961853
0.010914403364487554,198.14100003242493
0.01090435545543659,198.46900010108948
0.010901844923851269,198.78200006484985
0.010901844923851269,199.10999989509583
0.010899334970270659,199.43799996376038
0.010899334970270659,199.76600003242493
0.010899334970270659,200.0789999961853
0.010899334970270659,200.40700006484985
0.010899334970270659,200.71900010108948
0.010899334970270659,201.04699993133545
0.010899334970270659,201.35999989509583
0.010896825594561696,201.68799996376038
0.010894316796591324,202.0
0.010894316796591324,202.3289999961853
0.010896825594561696,202.64100003242493
0.010901844923851269,202.96900010108948
0.010896825594561696,203.28200006484985
0.010894316796591324,203.60999989509583
0.010894316796591324,203.92199993133545
0.010891808576226522,204.25
0.010891808576226522,204.5789999961853
0.010889300933334328,204.90700006484985
0.010889300933334328,205.21900010108948
0.010889300933334328,205.54699993133545
0.010889300933334328,205.85999989509583
0.010886793867781771,206.18799996376038
0.010886793867781771,206.5
0.010886793867781771,206.8289999961853
0.010886793867781771,207.15700006484985
0.010886793867781771,207.48499989509583
0.010886793867781771,207.81299996376038
0.01088178146816393,208.14100003242493
0.01088178146816393,208.4539999961853
0.01088178146816393,208.78200006484985
0.01088178146816393,209.09400010108948
0.01088178146816393,209.42199993133545
0.01088178146816393,209.73499989509583
0.010879276133832886,210.06299996376038
0.010879276133832886,210.375
0.010879276133832886,210.7039999961853
0.010876771376309985,211.01600003242493
0.010876771376309985,211.34400010108948
0.010879276133832886,211.65700006484985
0.010876771376309985,211.98499989509583
0.010876771376309985,212.29699993133545
0.010876771376309985,212.625
0.010876771376309985,212.93799996376038
0.010876771376309985,213.26600003242493
0.010874267195462431,213.5789999961853
0.010874267195462431,213.90700006484985
0.010874267195462431,214.25
0.010871763591157433,214.5789999961853
0.010871763591157433,214.90700006484985
0.010871763591157433,215.23499989509583
0.010869260563262279,215.56299996376038
0.010866758111644241,215.89100003242493
0.010866758111644241,216.21900010108948
0.010869260563262279,216.54699993133545
0.010866758111644241,216.875
0.010866758111644241,217.2039999961853
0.010866758111644241,217.53200006484985
0.010864256236170645,217.85999989509583
0.010864256236170645,218.18799996376038
0.010864256236170645,218.51600003242493
0.010864256236170645,218.84400010108948
0.010864256236170645,219.17199993133545
0.010861754936708858,219.5
0.010859254213126241,219.8289999961853
0.010859254213126241,220.15700006484985
0.010861754936708858,220.46900010108948
0.010869260563262279,220.79699993133545
0.010871763591157433,221.125
0.010871763591157433,221.4539999961853
0.010866758111644241,221.78200006484985
0.010861754936708858,222.10999989509583
0.010856754065290228,222.42199993133545
0.010854254493068259,222.75
0.010851755496327798,223.06299996376038
0.010854254493068259,223.39100003242493
0.010854254493068259,223.71900010108948
0.010854254493068259,224.04699993133545
0.010854254493068259,224.375
0.010851755496327798,224.7039999961853
0.010851755496327798,225.01600003242493
0.010851755496327798,225.34400010108948
0.010851755496327798,225.65700006484985
0.010849257074936362,225.98499989509583
0.010849257074936362,226.29699993133545
0.010849257074936362,226.625
0.010849257074936362,226.9539999961853
0.010849257074936362,227.28200006484985
0.010856754065290228,227.59400010108948
0.010859254213126241,227.92199993133545
0.010859254213126241,228.23499989509583
0.010856754065290228,228.56299996376038
0.010854254493068259,228.875
0.010851755496327798,229.2039999961853
0.010849257074936362,229.53200006484985
0.010849257074936362,229.85999989509583
0.010851755496327798,230.18799996376038
0.010851755496327798,230.51600003242493
0.010851755496327798,230.8289999961853
0.010849257074936362,231.15700006484985
0.010849257074936362,231.46900010108948
0.010846759228761492,231.79699993133545
0.010846759228761492,232.10999989509583
0.010846759228761492,232.43799996376038
0.010846759228761492,232.75
0.010844261957670735,233.0789999961853
0.010844261957670735,233.39100003242493
0.010841765261531701,233.71900010108948
0.010836773593579357,234.03200006484985
0.010839269140212028,234.35999989509583
0.010839269140212028,234.67199993133545
0.010831784223845826,235.0
0.010829290400480435,235.31299996376038
0.010829290400480435,235.64100003242493
0.010829290400480435,235.9539999961853
0.010829290400480435,236.28200006484985
0.010826797151272985,236.625
0.0108243044760913,236.9539999961853
0.010826797151272985,237.28200006484985
0.010826797151272985,237.60999989509583
0.010826797151272985,237.93799996376038
0.0108243044760913,238.26600003242493
0.010826797151272985,238.59400010108948
0.010826797151272985,238.92199993133545
0.0108243044760913,239.25
0.0108243044760913,239.5789999961853
0.010821812374803201,239.90700006484985
0.010821812374803201,240.23499989509583
0.010819320847276577,240.56299996376038
0.010819320847276577,240.89100003242493
0.010819320847276577,241.21900010108948
0.010819320847276577,241.54699993133545
0.010819320847276577,241.875
0.010819320847276577,242.2039999961853
0.010816829893379329,242.53200006484985
0.010819320847276577,242.85999989509583
0.010816829893379329,243.18799996376038
0.010816829893379329,243.51600003242493
0.010816829893379329,243.84400010108948
0.010816829893379329,244.17199993133545
0.010811849705944683,244.5
0.010811849705944683,244.81299996376038
0.010811849705944683,245.14100003242493
0.01081433951297937,245.4539999961853
0.01081433951297937,245.78200006484985
0.010811849705944683,246.09400010108948
0.010819320847276577,246.42199993133545
0.010819320847276577,246.73499989509583
0.01081433951297937,247.06299996376038
0.010809360472143259,247.375
0.010809360472143259,247.7039999961853
0.010811849705944683,248.03200006484985
0.010811849705944683,248.375
0.010806871811443105,248.68799996376038
0.010809360472143259,249.01600003242493
0.010809360472143259,249.34400010108948
0.010806871811443105,249.67199993133545
0.010804383723712287,249.98499989509583
0.010806871811443105,250.31299996376038
0.010806871811443105,250.625
0.010804383723712287,250.9539999961853
0.010804383723712287,251.26600003242493
0.010804383723712287,251.59400010108948
0.010801896208818898,251.90700006484985
0.010806871811443105,252.23499989509583
0.010811849705944683,252.54699993133545
0.010811849705944683,252.875
0.010811849705944683,253.18799996376038
0.010811849705944683,253.51600003242493
0.010811849705944683,253.84400010108948
0.010806871811443105,254.17199993133545
0.010801896208818898,254.48499989509583
0.010796922897016848,254.81299996376038
0.010794437099844524,255.125
0.010794437099844524,255.4539999961853
0.010796922897016848,255.76600003242493
0.010794437099844524,256.09400010108948
0.010794437099844524,256.40700006484985
0.010791951874982254,256.73499989509583
0.010794437099844524,257.0789999961853
0.010789467222298286,257.40700006484985
0.010791951874982254,257.75
0.010791951874982254,258.0789999961853
0.010789467222298286,258.40700006484985
0.010789467222298286,258.73499989509583
0.010789467222298286,259.06299996376038
0.010789467222298286,259.39100003242493
0.010789467222298286,259.71900010108948
0.010789467222298286,260.04699993133545
0.010786983141660867,260.375
0.010784499632938307,260.7039999961853
0.010784499632938307,261.03200006484985
0.010786983141660867,261.35999989509583
0.010784499632938307,261.68799996376038
0.010782016695998941,262.01600003242493
0.010782016695998941,262.34400010108948
0.010782016695998941,262.67199993133545
0.010782016695998941,263.0
0.010779534330711112,263.31299996376038
0.010782016695998941,263.64100003242493
